Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.12-192.168.1.46-56791-49981-6,192.168.1.46,49981,192.168.1.12,56791,6,15/01/2024 09:52:45 AM,7330,2,5,280.0,833.0,280.0,0.0,140.0,197.9898987322333,833.0,0.0,166.6,372.52892505146497,151841.7462482947,954.9795361527968,1221.6666666666667,1411.266476136476,3486.0,0.0,150.0,150.0,0.0,150.0,150.0,7330.0,1832.5,1429.474145737982,3486.0,0.0,0,0,0,0,40,124,272.8512960436562,682.1282401091405,0.0,833.0,139.125,296.99515989322117,88206.12500000001,0,1,0,0,0,0,0,0,2.0,159.0,140.0,166.6,0,0,0,0,0,0,2,280,5,833,-1,214,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.12-192.168.1.46-56791-49981-6,192.168.1.46,49981,192.168.1.12,56791,6,15/01/2024 09:52:45 AM,472,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237.28813559322,472.0,0.0,472.0,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2118.64406779661,2118.64406779661,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.25-192.168.1.46-8009-49969-6,192.168.1.46,49969,192.168.1.25,8009,6,15/01/2024 09:52:42 AM,10003064,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998162163113222,2000612.8,4421880.099571753,9910412.0,0.0,9913127.0,9913127.0,0.0,9913127.0,9913127.0,92652.0,30884.0,51113.387101619475,89883.0,0.0,0,0,0,0,40,104,0.19993873877044074,0.3998774775408815,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,1460,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.204.228-49975-443-6,192.168.1.46,49975,216.58.204.228,443,6,15/01/2024 09:52:43 AM,10055572,3,11,74.0,5541.0,74.0,0.0,24.666666666666668,42.72391992003231,1320.0,0.0,503.72727272727263,651.656978925123,558.3968768758257,1.3922629165203133,773505.5384615385,2749822.183476919,9925329.0,0.0,55445.0,27722.5,33977.18794279479,51748.0,3697.0,1.0055572E7,1005557.2000000001,3134133.470691976,9925329.0,0.0,0,0,0,0,60,256,0.29834205354006715,1.0939208629802462,0.0,1320.0,374.3333333333333,594.0968736141398,352951.0952380952,0,1,0,0,0,0,0,0,3.0,401.07142857142856,24.666666666666668,503.72727272727275,0,0,0,0,0,0,3,74,11,5541,-1,271,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.25-192.168.1.46-8009-49987-6,192.168.1.46,49987,192.168.1.25,8009,6,15/01/2024 09:52:52 AM,10003714,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997772427320492,2000742.8,4461301.391206068,9981348.0,77.0,9983992.0,9983992.0,0.0,9983992.0,9983992.0,22366.0,7455.333333333334,10603.771986106327,19645.0,361.0,0,0,0,0,40,104,0.19992574757734977,0.39985149515469953,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,1460,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.25-192.168.1.46-8009-49987-6,192.168.1.25,8009,192.168.1.46,49987,6,15/01/2024 09:53:02 AM,789,1,2,31.0,136.0,31.0,31.0,31.0,0.0,136.0,0.0,68.0,96.16652224137046,211660.32953105198,3802.2813688212927,394.5,506.9955621107546,753.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,1,0,0,20,40,1267.427122940431,2534.854245880862,0.0,136.0,75.75,70.71244586351118,5000.25,0,0,0,1,1,0,0,0,2.0,101.0,31.0,68.0,0,0,0,0,0,0,1,31,2,136,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.250.145.188-192.168.1.46-5228-49967-6,192.168.1.46,49967,142.250.145.188,5228,6,15/01/2024 09:52:41 AM,27332421,7,14,242.0,8565.0,178.0,0.0,34.57142857142857,67.59402622238433,1320.0,0.0,611.7857142857143,648.8170512047798,322.2180720836987,0.7683183278934567,1366621.05,6080575.7468054,2.7200052E7,0.0,2.7297227E7,4549537.833333333,1.1096463873753104E7,2.7200052E7,327.0,132336.0,10179.692307692309,17556.310790257234,44315.0,0.0,0,0,0,0,140,304,0.25610610929781885,0.5122122185956377,0.0,1320.0,400.31818181818187,586.4602764417688,343935.6558441559,0,1,0,0,0,0,0,0,2.0,419.3809523809524,34.57142857142857,611.7857142857143,0,0,0,0,0,0,7,242,14,8565,-1,287,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-216.58.209.46-49974-443-6,192.168.1.46,49974,216.58.209.46,443,6,15/01/2024 09:52:43 AM,25593543,15,36,983.0,33500.0,747.0,0.0,65.53333333333332,190.8648986162975,1320.0,0.0,930.5555555555558,581.3890482257344,1347.3320204240576,1.9926901093764158,511870.86,3582701.9700308847,2.533859E7,0.0,2.5526504E7,1823321.714285714,6780407.961249636,2.53811E7,3623.0,254953.0,7284.37142857143,14874.39987733705,66955.0,0.0,0,0,0,0,300,756,0.5860853262871811,1.4066047830892345,0.0,1320.0,663.1346153846152,637.2679748107988,406110.47171945695,0,1,0,0,0,0,0,0,2.0,676.1372549019608,65.53333333333333,930.5555555555555,0,0,0,0,0,0,15,983,36,33500,-1,281,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-92.122.95.202-49976-80-6,192.168.1.46,49976,92.122.95.202,80,6,15/01/2024 09:52:43 AM,25467777,4,4,386.0,270.0,386.0,0.0,96.50000000000001,193.0,270.0,0.0,67.5,135.0,25.75803926663878,0.3141224300809607,3638253.857142857,9578217.600015698,2.5359569E7,0.0,2.5434761E7,8478253.666666666,1.4619695843022054E7,2.5359569E7,166.0,63231.0,21077.0,18302.81423716036,32962.0,0.0,0,0,0,0,80,104,0.15706121504048035,0.15706121504048035,0.0,386.0,72.88888888888889,147.51308793158358,21760.11111111111,0,1,0,0,0,0,0,0,1.0,82.0,96.5,67.5,0,0,0,0,0,0,4,386,4,270,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.250.180.174-192.168.1.46-443-49980-6,192.168.1.46,49980,142.250.180.174,443,6,15/01/2024 09:52:45 AM,23904417,5,12,74.0,9053.0,74.0,0.0,14.8,33.09380606699689,1320.0,0.0,754.4166666666667,646.1167159314643,381.81228180549226,0.7111656393879006,1494026.0625,5942801.73703262,2.3779479E7,0.0,2.3880008E7,5970002.0,1.187301250742568E7,2.3779479E7,655.0,80836.0,7348.727272727272,10382.219127825314,24360.0,0.0,0,0,0,0,100,276,0.20916636452585313,0.5019992748620475,0.0,1320.0,507.05555555555554,632.4299051810566,399967.58496732026,0,1,0,0,0,0,0,0,2.0,536.8823529411765,14.8,754.4166666666666,0,0,0,0,0,0,5,74,12,9053,-1,271,1,0,0,0,0,0,0,0,0,0,No Label
