Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.132.249.188-192.168.1.27-443-60428-6,192.168.1.27,60428,142.132.249.188,443,6,30/01/2024 06:05:51 PM,177,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,135593.22033898305,16949.15254237288,88.5,98.2878425849301,158.0,19.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,64,32,11299.435028248588,5649.717514124294,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
142.132.249.188-192.168.1.27-443-60442-6,192.168.1.27,60442,142.132.249.188,443,6,30/01/2024 06:05:35 PM,15127942,12,8,3381.0,699.0,1308.0,0.0,281.75000000000006,503.1699739921618,425.0,0.0,87.375,161.52216787266605,269.6996061989133,1.3220568931319276,796207.4736842106,2510884.4344799076,1.0114958E7,0.0,1.5097118E7,1372465.2727272727,3241474.629762852,1.0114958E7,18.0,1.5127497E7,2161071.0,3962584.646786783,1.018283E7,0.0,0,0,0,0,384,272,0.7932341358791566,0.5288227572527711,0.0,1308.0,194.28571428571433,399.2863812925684,159429.6142857143,0,1,0,0,0,0,0,0,0.0,204.0,281.75,87.375,0,0,0,0,0,0,12,3381,8,699,-1,83,6,0,167887.0,0.0,167887.0,167887.0,1.0114958E7,0.0,1.0114958E7,1.0114958E7,No Label
142.132.249.188-192.168.1.27-443-60450-6,192.168.1.27,60450,142.132.249.188,443,6,30/01/2024 06:05:36 PM,15163522,10,12,3329.0,3746.0,1308.0,0.0,332.9,537.7228633578619,1288.0,0.0,312.16666666666674,527.2063307202553,466.58025754175054,1.450850270801203,722072.4761904762,2393504.837953678,1.0077644E7,0.0,1.020007E7,1133341.111111111,3354157.4811242255,1.0077644E7,11.0,1.5163522E7,1378502.0,3243171.9948435975,1.0105126E7,0.0,0,0,0,0,320,412,0.6594773958187287,0.7913728749824743,0.0,1308.0,307.608695652174,511.7258444919005,261863.3399209487,0,1,0,0,0,0,0,0,1.0,321.59090909090907,332.9,312.1666666666667,0,0,0,0,0,0,10,3329,12,3746,-1,83,5,0,163680.0,0.0,163680.0,163680.0,1.0077644E7,0.0,1.0077644E7,1.0077644E7,No Label
142.132.249.188-192.168.1.27-443-60450-6,142.132.249.188,443,192.168.1.27,60450,6,30/01/2024 06:05:51 PM,351,0,5,0.0,48.0,0,0,0,0,24.0,0.0,9.6,13.145341380123988,136752.13675213675,14245.014245014245,87.75,74.95943347349062,182.0,24.0,0,0,0,0,0,351.0,87.75,74.95943347349062,182.0,24.0,0,1,0,0,0,172,0.0,14245.014245014245,0.0,24.0,12.0,13.145341380123988,172.8,0,0,0,1,1,0,0,0,0.0,14.4,0.0,9.6,0,0,0,0,0,0,0,0,5,48,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
138.197.53.255-192.168.1.27-443-45842-6,192.168.1.27,45842,138.197.53.255,443,6,30/01/2024 06:04:55 PM,59000041,21,14,7894.0,1123.0,1228.0,0.0,375.9047619047618,552.7032571608298,165.0,0.0,80.21428571428571,80.2047174628569,152.83040227039842,0.5932199267454746,1735295.3235294118,5383399.182443396,2.9994001E7,17.0,5.9000024E7,2950001.2,6823931.675032692,2.999423E7,18.0,5.8998748E7,4538365.230769232,8152917.291469162,2.9994982E7,5373.0,0,1,0,0,672,448,0.3559319560472848,0.23728797069818985,0.0,1228.0,253.08333333333331,445.7324870367876,198677.44999999998,0,0,0,1,1,0,0,0,0.0,260.3142857142857,375.9047619047619,80.21428571428571,0,0,0,0,0,0,21,7894,14,1123,-1,1726,13,0,137036.83333333334,17536.96091592459,161402.0,109555.0,9696087.833333334,9945777.539979031,2.9994001E7,5491177.0,No Label
138.197.53.255-192.168.1.27-443-45842-6,138.197.53.255,443,192.168.1.27,45842,6,30/01/2024 06:05:54 PM,2780,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,8633.093525179856,1079.136690647482,1390.0,1965.756851698602,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,64,32,719.4244604316547,359.71223021582733,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,1726,1,0,0,0,0,0,0,0,0,0,No Label
152.199.19.161-192.168.1.46-443-50339-6,192.168.1.46,50339,152.199.19.161,443,6,30/01/2024 06:05:56 PM,300138,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663601410018058,300138.0,0.0,300138.0,300138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.331800705009029,3.331800705009029,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.206.251.194-50335-443-6,192.168.1.46,50335,23.206.251.194,443,6,30/01/2024 06:05:56 PM,299933,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.668155888148353,299933.0,0.0,299933.0,299933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.3340779440741763,3.3340779440741763,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.206.251.194-50336-443-6,192.168.1.46,50336,23.206.251.194,443,6,30/01/2024 06:05:56 PM,300121,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663978861859049,300121.0,0.0,300121.0,300121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.3319894309295246,3.3319894309295246,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1020,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-23.206.251.194-50335-443-6,192.168.1.46,50335,23.206.251.194,443,6,30/01/2024 06:05:57 PM,1200588,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665850399970681,1200588.0,0.0,1200588.0,1200588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.8329251999853405,0.8329251999853405,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
