Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.5-192.168.1.46-8009-49987-6,192.168.1.46,49987,192.168.1.5,8009,6,23/01/2024 05:10:25 PM,95467048,45,29,2860.0,2090.0,110.0,0.0,63.55555555555557,54.944416357705435,110.0,0.0,72.06896551724138,53.20978094464719,51.85035154747845,0.7751365685885667,1307767.7808219173,1957849.2293838256,4962203.0,0.0,9.5255859E7,2164905.886363636,2135295.3778896476,4962203.0,46663.0,8.1448121E7,2908861.464285714,2930874.8382976977,8705886.0,0.0,0,1,0,0,936,688,0.47136683224980414,0.30376973633876264,0.0,110.0,67.46666666666665,53.92921620383854,2908.3603603603615,0,0,0,1,1,0,0,0,0.0,68.37837837837837,63.55555555555556,72.06896551724138,0,0,0,0,0,0,45,2860,29,2090,-1,1386,26,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-34.160.144.191-44364-443-6,192.168.1.27,44364,34.160.144.191,443,6,23/01/2024 05:11:16 PM,54177782,4,2,77.0,92.0,46.0,0.0,19.25,23.05609102457165,46.0,46.0,46.0,0.0,3.11935988815489,0.11074650490490733,1.08355564E7,2.4213859969209902E7,5.4150621E7,11.0,5.4150895E7,1.8050298333333336E7,3.1263796514402427E7,5.4150621E7,11.0,26761.0,26761.0,0.0,26761.0,26761.0,0,1,0,0,128,64,0.07383100326993822,0.03691550163496911,0.0,46.0,30.714285714285708,21.68497395059757,470.2380952380952,0,0,0,1,1,0,0,0,0.0,35.833333333333336,19.25,46.0,0,0,0,0,0,0,4,77,2,92,-1,269,2,0,26887.0,0.0,26887.0,26887.0,5.4150621E7,0.0,5.4150621E7,5.4150621E7,No Label
192.168.1.27-34.160.144.191-44364-443-6,34.160.144.191,443,192.168.1.27,44364,6,23/01/2024 05:12:10 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,269,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-34.117.121.53-43298-443-6,192.168.1.27,43298,34.117.121.53,443,6,23/01/2024 05:10:20 PM,111188850,6,4,123.0,138.0,46.0,0.0,20.5,23.11493023999856,46.0,0.0,34.5,23.0,2.3473576712053412,0.08993707552510885,1.2354316666666666E7,2.4518717024691552E7,5.7924301E7,0.0,1.11118721E8,2.22237442E7,3.0469349769453347E7,5.7924301E7,23.0,5.8011705E7,1.9337235E7,3.347706716005318E7,5.7993221E7,0.0,0,1,0,0,192,128,0.05396224531506531,0.035974830210043544,0.0,46.0,27.909090909090914,22.558610531034688,508.8909090909091,0,0,0,1,1,0,0,0,0.0,30.7,20.5,34.5,0,0,0,0,0,0,6,123,4,138,-1,269,3,0,43741.0,37318.26748390123,70129.0,17353.0,5.55505605E7,3356976.0086542917,5.7924301E7,5.317682E7,No Label
192.168.1.27-34.149.100.209-52756-443-6,192.168.1.27,52756,34.149.100.209,443,6,23/01/2024 05:11:17 PM,54194565,4,2,77.0,92.0,46.0,0.0,19.25,23.05609102457165,46.0,46.0,46.0,0.0,3.118393883224268,0.1107122088718675,1.0838913E7,2.422536007636475E7,5.4174552E7,25.0,5.4175109E7,1.8058369666666664E7,3.1277531389404703E7,5.4174552E7,25.0,19332.0,19332.0,0.0,19332.0,19332.0,0,1,0,0,128,64,0.07380813924791167,0.036904069623955836,0.0,46.0,30.714285714285708,21.68497395059757,470.2380952380952,0,0,0,1,1,0,0,0,0.0,35.833333333333336,19.25,46.0,0,0,0,0,0,0,4,77,2,92,-1,277,2,0,19456.0,0.0,19456.0,19456.0,5.4174552E7,0.0,5.4174552E7,5.4174552E7,No Label
192.168.1.27-34.117.121.53-43298-443-6,34.117.121.53,443,192.168.1.27,43298,6,23/01/2024 05:12:11 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,269,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-34.149.100.209-52756-443-6,34.149.100.209,443,192.168.1.27,52756,6,23/01/2024 05:12:11 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,277,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-2.22.248.190-50086-443-6,192.168.1.46,50086,2.22.248.190,443,6,23/01/2024 05:12:13 PM,300782,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64933406919297,300782.0,0.0,300782.0,300782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.324667034596485,3.324667034596485,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-2.22.248.190-50085-443-6,192.168.1.46,50085,2.22.248.190,443,6,23/01/2024 05:12:13 PM,300819,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648516217393183,300819.0,0.0,300819.0,300819.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.3242581086965917,3.3242581086965917,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.46-2.22.248.190-50084-443-6,192.168.1.46,50084,2.22.248.190,443,6,23/01/2024 05:12:13 PM,301365,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636470724868515,301365.0,0.0,301365.0,301365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.3182353624342573,3.3182353624342573,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
